"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","target"
-0.05841,1.22858,0.98631,1.38072,1.11809,0.4573,0.64007,-1.83049,0.37248,-0.39925,1.31873,-1.0381,-0.46541,-0.06257,0.64552,0.73916,-0.38806,-0.09802,1.71774,2.37558,-1.93134,0.34369,-0.31855,0.46836,0.37578,-0.23265,0.77326,1.70644,1.33207,-5.95806,0.35539,1.07662,-0.52573,0.06054,1.30337,-0.24988,-0.71271,1.03744,0.24751,-0.8121,-1.03264,-0.23978,-1.27528,2.32939,-0.61985,0.72274,0.00953,1.62818,-0.88534,-0.14171,0.5534,-0.0237,-1.61225,2.16238,-0.2557,0.7979,-1.71299,-2.2366,-2.25375,0.85972,1.17299,-0.76957,0.70058,-0.36243,0.12035,-1.77357,0.23834,-0.43108,1.0017,-0.77516,0.89328,1.8468,1.74357,-1.66212,1.43948,0.51388,-0.08837,0.38984,0.68957,-1.51456,-0.83952,0.96258,-1.53135,0.61904,0.68271,0.24043,0.75498,0.29151,0.03669,1.60375,-0.89101,-0.09543,-1.80771,-0.54152,-0.89566,-0.26238,-1.37576,2.26973,0.32919,-1.53775,1
-1.10867,-0.24949,0.64326,1.3907,-0.70033,1.06712,-0.48912,-1.00324,-0.15379,-0.60925,2.02603,-0.34125,-0.62759,1.39397,-1.63557,-0.54025,-0.16984,0.69358,0.67064,0.05643,-0.8401,0.55873,0.32521,0.6247,-0.43672,-1.99128,-1.63591,1.37098,3.99477,-0.44072,0.05126,-1.74077,0.37881,-0.32267,-0.22894,1.1669,0.92454,0.04761,0.20505,-0.10094,0.15645,-0.35163,0.59213,1.67189,-0.50864,-0.85518,-1.05581,-0.01606,0.27044,-0.48705,-1.53895,-1.04995,-0.73393,-0.5218,0.75137,1.22819,1.40497,-1.06971,0.75785,1.2894,0.24646,0.02171,-2.34764,0.49822,0.29149,0.59629,0.97922,-0.07039,0.48592,2.69847,-1.63398,1.03263,0.36449,1.74159,-1.16735,1.03239,0.78916,-0.57314,-0.40636,-1.71419,0.56621,0.86354,-0.46492,0.55129,-0.76727,1.41063,-0.17803,0.11009,0.25991,-1.36939,-0.73891,0.28522,-1.09957,-1.24648,0.74993,-0.65004,-0.24755,0.56081,-0.3367,2.36387,1
2.14423,-0.70758,2.91994,-0.4539,-0.35007,-0.12757,1.61471,-1.3656,0.51527,0.50939,-0.28194,-0.08378,-0.10769,-0.6442,-2.49716,0.15396,-0.18,-1.00433,-1.15083,-0.58789,3.48641,-0.76711,0.18269,1.0086,-0.11797,-0.96117,0.04085,-0.08777,-2.92463,-2.2315,0.0814,-1.66967,0.49668,1.16272,0.78789,-0.29789,0.30273,-2.22393,0.52308,1.91583,0.88108,-1.09245,0.04795,-1.33351,1.09192,-0.24218,1.04826,0.18061,-0.09241,-0.57634,0.8542,0.80904,-0.54289,-1.17206,0.10991,-1.48172,1.06992,1.88821,-0.16931,0.77436,1.06595,-1.47667,1.57879,-0.84148,-2.85987,-0.89527,-2.10102,0.44265,2.12378,-0.69179,-0.56738,1.60821,-1.97892,0.06678,0.05829,1.35524,-0.73384,1.39351,-0.4158,-0.09095,-0.80517,-0.28204,-0.16107,-1.19196,-0.0218,1.55202,-1.8841,0.50541,-0.57739,1.39501,-1.63122,0.92125,-1.67976,-0.01293,0.66068,-0.21328,1.40423,-1.32561,0.0141,1.44503,1
-1.35282,-0.59382,-1.24858,-0.6283,1.81678,0.18805,0.1121,-0.75769,1.35764,1.02382,-2.35993,0.87046,1.53908,-2.47815,-0.87561,-0.48673,0.01027,-0.55224,-0.31577,-0.98303,-0.62577,1.03089,-0.75871,0.07768,-1.25331,0.02556,-0.72566,1.5412,-0.23246,-5.30304,-1.5469,0.0617,1.88054,0.27177,0.36832,-2.51462,3.00378,-1.53008,1.43711,1.13858,-0.27194,-1.17088,-0.65237,-0.72983,-0.25204,-0.37564,1.48877,1.34088,0.98292,-0.32032,-0.33998,0.59578,0.2262,0.82987,0.27015,-1.23141,2.64005,-1.05497,-0.3223,-0.42968,-0.74394,0.44361,-0.92043,0.29577,0.46296,-0.42383,0.99242,0.37218,-0.2995,-0.46321,1.42326,-0.87702,-0.13444,0.03716,-0.99891,-0.43296,-0.65817,-0.57388,-0.02258,-0.35209,0.52395,0.60073,-0.39771,-1.03895,-2.04213,1.14896,-0.51378,-0.62105,-0.80228,1.12252,1.27,-0.26327,1.0082,-0.59392,0.87741,-0.70402,0.44532,-1.62771,-0.82404,-0.42895,1
0.45702,-0.26231,0.15711,1.02322,-1.6401,-0.45326,0.01893,-0.38002,-0.41267,-0.35047,-0.68225,0.65768,0.58473,0.40054,0.66863,-1.07142,-0.12244,1.16933,0.19472,-1.37897,0.67641,-0.1093,-0.72256,-0.38419,0.61005,2.19829,-0.88365,0.60688,6.00344,-2.62796,-1.37162,-2.00096,-0.01382,0.51305,-0.54142,-0.19065,-0.53966,-1.36627,-0.67878,0.82283,-1.08545,-0.59633,0.20964,1.23981,0.29003,0.36091,0.29148,-0.21551,-0.40586,0.67258,0.25471,0.15246,0.54611,-0.25197,-0.15535,-0.38984,0.24955,0.04191,-0.19766,-1.21291,1.09835,-2.71449,1.35473,0.85193,-0.38496,1.30411,-1.38153,2.25336,-0.67521,0.53832,0.49891,-0.22011,-0.54817,1.30607,0.00577,0.58597,-0.52976,-1.5603,1.31181,1.1713,-1.13584,-0.09865,-0.93495,0.98284,-0.93228,1.16198,0.59826,0.64006,-2.14741,-0.90385,1.7437,-0.91283,0.78336,-1.31366,0.83913,-0.73272,0.37414,2.63444,0.01252,0.11092,1
0.39117,1.24285,0.78873,-0.48911,0.27706,-0.62009,0.56629,-0.69584,0.66373,1.41404,1.84874,-0.2688,-1.07742,-0.44903,-0.2063,-0.31453,0.08333,-1.94833,0.91473,-0.08696,-1.30754,-0.55889,0.01661,-1.48723,1.33179,-0.80065,-1.67198,-0.29109,0.26744,-4.9596,1.07748,0.92306,0.28574,-1.17409,-0.71909,0.06793,-0.9813,-0.58379,-0.25094,2.25597,-0.99888,0.57226,0.53037,0.30448,2.21324,0.0229,1.23088,0.67903,-0.31963,-0.20913,-0.45136,0.35777,-0.24796,0.54761,0.3284,1.14956,0.78347,0.72807,0.12318,1.10212,-0.57253,-0.36624,-0.81007,0.42891,-0.00375,0.22801,-1.84035,0.72226,0.03731,-0.69916,0.90413,-0.1054,-0.26553,0.38484,-0.78784,0.44485,0.13663,-1.48702,-0.07925,-0.91406,-1.4494,-1.29306,1.62733,0.88883,-0.51495,-1.61381,0.71566,0.24831,0.21238,0.70733,1.12563,-1.0815,0.04993,1.8339,1.9684,0.26778,0.06965,0.86741,-1.65527,-0.7952,1
2.07301,-1.5489,-0.57708,-0.4024,-0.67452,-1.92535,1.11333,-1.64896,-0.41527,0.32147,-0.32843,0.08013,1.07969,-0.75347,1.6404,0.88457,1.1813,-0.4016,-0.56634,-0.76068,0.16403,-1.05636,-0.7352,-1.051,-0.32394,-0.20792,-1.14866,0.64001,4.27631,0.45293,0.06744,0.26919,-0.66877,0.30208,0.34836,0.8473,-1.96998,-1.03585,1.45075,0.30725,0.71619,-0.89269,0.24543,-0.00991,-0.42654,0.02717,-0.75885,-0.94872,0.81309,-0.23317,-0.2959,0.05105,0.85413,-0.25884,0.87296,0.75255,1.45872,0.85486,0.65337,0.32136,-1.38108,1.51592,0.78339,1.67372,-0.05686,-0.11214,1.73193,0.24144,-0.29831,-3.55317,1.11963,-0.03229,-0.36701,-0.35513,-2.26126,2.90135,-0.84778,0.18686,-0.85459,0.06656,0.71835,0.22174,-0.32918,1.43189,0.46642,-0.30391,2.48123,0.53627,-0.78947,-0.51176,0.33413,-0.88994,-0.67027,-0.11698,-0.67058,-0.7858,0.50643,0.78689,-1.01511,1.50309,1
-0.32332,-0.38676,0.52763,1.39968,0.2039,-1.42547,-1.0284,-0.36363,-0.34627,1.02053,0.11195,-0.05331,0.56745,-0.73726,-0.77998,0.21782,-1.24572,0.06396,0.25145,-0.87454,1.176,0.52776,-0.47163,0.22077,-0.60176,-0.85283,-1.4654,-0.9173,2.97204,-3.56849,0.79366,0.65152,1.26056,-1.911,-0.50045,0.45788,-0.79658,-1.26661,-0.03882,-0.30023,0.37302,-0.23364,-1.22553,-0.61419,-0.2058,-0.25477,-0.3212,0.11711,-0.76807,1.61217,-1.85086,-0.67827,-0.95289,-0.29285,-0.10762,1.03154,0.79064,-0.48505,-1.25608,-1.86659,-1.00807,-0.66713,0.14977,-2.10075,0.47194,-0.22576,0.42564,0.31789,0.29585,1.78281,0.98599,1.07113,1.76187,1.03887,-0.36042,0.06709,2.04177,-0.09373,-0.54802,0.07574,0.10999,-0.30839,1.956,-0.11658,-0.75198,-0.62363,1.07738,-0.29951,1.3132,1.8904,1.4016,1.10004,0.41935,-0.81304,-1.5537,1.71696,-1.11928,-0.8668,1.51251,0.1843,1
1.46813,0.2751,1.67169,0.28056,1.30738,0.26799,-1.35179,0.8455,-0.0612,-0.52759,-0.20972,0.02126,0.95598,-1.04828,-0.34458,0.03125,-0.78296,-1.98681,-0.74711,-0.4685,-0.52413,-0.17012,-0.49388,1.5524,-0.99878,-0.63333,-2.45061,0.48993,-4.04025,-1.75053,-1.53615,0.60338,-0.24618,0.79131,0.72445,-2.05215,0.75535,-0.05901,-1.0484,0.49902,-0.08536,-0.43625,-1.31114,0.31137,-0.67757,0.3176,0.81471,-0.248,-0.13162,0.78341,1.2689,0.2147,-0.73245,-0.60486,-0.70021,0.90473,-0.75619,-0.75554,1.24685,-0.89895,0.17832,0.71406,0.49651,0.58232,-0.37172,-1.11113,1.34433,1.85896,-1.26734,-1.73882,-0.26479,0.16942,-0.46635,-0.22259,0.41161,0.1855,0.24328,-0.55364,-0.39635,0.71952,-0.28276,-2.1295,-2.27894,0.80156,0.01777,1.17108,0.60947,0.58498,0.67491,1.04117,1.71065,1.17164,1.86543,-1.62474,0.44689,0.47553,0.73181,-0.41724,0.01069,-0.62462,1
-0.5024,0.82615,0.80008,1.88087,0.46209,-0.36262,0.71717,-0.3304,-0.27089,0.5445,0.28965,-0.2339,0.22784,0.64299,1.29039,1.80413,-0.57402,0.99562,-0.01814,-0.37675,-0.90267,-1.02216,-0.57057,1.28522,-0.76441,-1.16124,0.15725,1.77319,-0.00356,-4.54838,-0.06392,-1.28553,0.27329,1.84673,0.57743,0.88225,-0.34588,-1.85958,0.23989,-0.36289,0.77193,-0.77998,-0.9603,1.45705,0.12625,-0.87702,0.3265,-0.67702,0.9788,0.62169,-0.47586,0.00045,0.36913,-0.98196,-1.1228,2.4131,1.67711,-1.58086,-2.4677,-2.128,-0.31668,0.15195,-0.33716,-0.24523,1.15317,-0.17031,0.25845,0.17853,-0.08306,-0.07578,-1.42993,-0.50357,-0.18358,2.3789,0.35051,1.70849,0.23498,-1.11926,-0.68827,-1.38327,0.22318,-1.03724,1.1971,0.74459,-0.38984,-0.43459,2.34221,-2.25843,-0.48087,1.35062,0.34136,0.49966,1.59793,0.87299,0.07461,1.03739,0.43026,-2.03736,-0.37349,1.79667,1
0.20959,-0.97928,0.88379,-0.79967,1.28847,-0.98408,0.2931,-1.10929,-0.58296,-1.80483,-1.05107,0.62693,-0.06289,0.77526,0.84072,-1.33416,-0.38147,0.22609,-0.4114,-1.63173,0.30726,0.46754,-1.78715,0.59481,-1.72196,1.35873,-0.53898,-0.18889,3.86449,2.96428,-0.15404,-0.01977,0.77808,1.10831,-1.3315,-0.80972,-1.9128,0.68593,1.44938,-0.11194,1.25027,-1.13311,0.26147,-1.04412,-0.88897,1.02738,-1.04665,-0.44939,-1.0238,0.12567,-0.6297,-1.25713,-0.65966,-0.81035,-0.4728,-0.06447,1.17844,1.02095,0.5644,-1.21102,-0.48788,0.62437,-0.41153,1.11798,2.03146,1.09851,-0.19912,-0.65656,-1.49435,0.93606,2.6054,-2.18014,-0.92639,-0.14071,0.13667,-1.83494,1.35979,-1.47334,0.07164,1.13447,1.14235,0.87401,0.45933,-0.98603,-0.09728,0.06361,-1.52739,-0.66703,3.1679,0.54501,-0.25112,-0.37615,-0.69122,0.70736,0.18575,1.18014,0.89536,0.78359,0.09464,-0.60277,1
0.7548,-0.1043,-0.22419,-0.5607,-0.9561,1.365,-1.74727,0.13594,-1.41153,2.19513,0.50989,1.19176,0.16115,-1.11928,-0.52768,-0.57281,-0.83504,0.88516,0.33226,-0.84334,-0.93789,0.70183,-1.36461,-0.54999,-0.0964,0.21752,-1.07248,-0.26584,-2.10196,-4.76873,-1.30674,-0.72212,0.92772,2.44427,-1.96599,-0.97646,-0.5944,0.22712,0.76207,0.52327,-1.96351,0.96926,-0.64654,0.16599,-1.16515,0.26984,1.26345,-0.18449,1.55834,-2.80668,0.95243,0.58549,-0.06892,-1.00867,-0.09685,1.02074,-0.37362,0.33424,-0.6421,0.2001,-0.76013,-1.21682,1.08562,0.54034,0.29964,0.87792,1.25334,0.56686,-0.39512,0.37412,-0.16944,-0.35428,-0.40897,-0.04407,0.80624,-1.95645,0.41975,-0.35975,1.23169,1.02426,-0.39487,-1.14038,-0.55573,-0.52422,0.99663,1.52132,0.30332,0.02928,-1.39958,-0.79417,-0.3816,-0.48814,-1.88669,2.17397,0.98401,-0.89817,0.40855,0.19985,0.65337,1.09408,1
-0.94819,0.12785,0.29699,1.70887,1.19573,0.86695,0.95802,-0.2934,-1.06644,-0.20796,0.77385,-0.33119,0.37025,-0.95308,-0.5113,-0.83855,-1.44095,-0.25173,-1.57397,2.0772,-1.20298,-1.29794,-0.63983,1.38647,-1.71726,-1.41927,1.05204,-0.44885,2.86865,-5.92446,-0.88241,0.84172,-0.93483,0.10716,0.70476,-1.03707,1.3917,-1.05503,0.51291,0.78415,0.78088,-0.00261,0.45671,1.62982,-0.14744,-1.97067,0.11412,-0.34844,-0.44941,1.4982,1.08946,0.35699,0.4167,-1.44397,0.49552,-0.45743,-2.08853,-1.17133,0.76284,1.21384,0.09662,-0.99907,0.628,0.58452,-0.24175,0.48371,0.42867,-0.4907,0.12442,0.58417,0.3054,1.14788,-0.01742,-0.76449,-1.67361,-0.35008,-1.43341,-1.43045,-1.73874,-0.06446,0.5654,-0.96948,0.88451,-0.38157,0.12421,-0.13795,0.04025,-0.35893,1.22642,0.86678,0.4335,-0.06673,0.2259,1.87299,1.57197,-0.74791,-1.17429,0.10314,0.28482,-0.92804,1
0.61316,0.06254,-0.52101,-0.64481,-0.40557,-0.42895,-0.60016,0.16608,0.55539,0.71455,-1.09489,0.80114,0.11961,-0.23071,0.33256,-1.3948,-0.17368,0.92963,-0.67012,1.86034,-0.3781,1.0649,1.33933,-2.4118,1.33109,0.64133,1.75459,0.68638,3.42554,3.84461,0.17704,-1.41571,-0.05947,1.58495,-0.20633,1.23284,0.61267,0.2407,-0.08931,-0.30912,0.32348,1.80514,0.08985,-1.6792,-1.07948,0.31736,1.09586,-0.39608,0.00677,-0.59377,1.4394,-0.23108,1.93005,1.53527,0.30791,-1.07952,0.75573,-2.51333,-0.72585,-2.10148,-0.2373,0.2875,-0.12923,-0.3986,-0.34959,0.66279,-0.04493,-0.16087,-0.98836,1.56081,-2.45011,0.01443,0.18038,0.74215,0.41161,2.35012,-1.21865,-0.17038,1.56234,0.45829,0.47583,-1.33487,-1.24426,1.07982,0.33573,0.62569,0.71888,-0.03787,-0.37661,-0.20879,0.86071,-1.49567,-0.83769,-0.17808,0.27754,-0.06407,1.18462,1.01609,-0.89477,-1.58361,1
1.7605,0.37162,-0.15536,-1.4225,-0.60338,0.97178,0.48579,0.36937,1.48252,1.25352,0.00179,-1.57572,-0.12787,-0.8366,-0.02439,1.25916,-0.51152,0.01199,0.52422,-0.07546,-0.64547,-0.93505,0.32214,0.32134,0.79135,0.37794,-1.94242,-1.55045,3.82442,1.82449,0.68645,-0.55652,0.00028,-0.2317,0.37872,-0.94582,0.51816,0.65746,0.68501,-0.03747,1.16492,0.34019,-0.31759,-0.56255,-2.55775,-1.49331,-0.60279,-1.43357,0.25504,-0.799,0.16,0.59651,1.6611,1.32481,2.02774,-1.0519,-1.81885,-0.40521,0.50292,-0.7902,0.91837,0.24864,-1.88627,-0.86315,-0.26212,-0.95405,-0.17372,0.29127,-0.02178,-1.27959,-0.64205,0.64279,1.61899,1.72891,-0.63489,1.52986,0.20037,0.28419,-0.02321,-1.69816,2.21814,0.10044,-0.91536,0.71721,0.31954,0.87473,1.57927,1.68541,-1.51855,-0.47312,0.43294,-0.62983,-0.35675,-0.23933,1.00194,-1.59293,-1.75312,-0.09833,-0.41064,1.30095,1
0.08876,-0.10396,-0.0985,-0.75594,1.83361,-1.14345,1.16854,-2.26601,-1.23993,0.7735,-0.2396,1.0394,-0.7812,-1.67699,-0.66197,1.43055,0.02678,-1.03753,0.12035,-2.51016,0.75819,-0.05263,0.04338,0.48878,-1.03181,-0.46328,1.27546,0.11055,1.53574,-5.42785,-1.99983,2.16513,2.03162,0.67962,-0.31797,0.76662,1.43052,-1.11963,0.51893,1.55784,-0.83785,0.28211,1.1595,-0.13169,-1.51638,0.93115,0.0221,0.3539,-1.25558,2.01128,-0.70587,-0.87974,-1.85312,-1.15112,-1.3081,-0.88715,0.20408,0.17066,-0.07949,-0.83944,0.80369,0.65126,-0.54327,0.43437,-1.25104,-0.39634,-2.08714,0.35003,0.12837,0.77142,0.6254,-0.26296,0.19209,1.32431,1.81086,0.94898,-0.19525,1.15247,0.41991,-0.74764,1.24908,0.70675,0.08216,0.16556,-0.15148,-0.26713,0.96687,0.12174,-1.02262,-1.05009,-0.09057,0.02172,2.17026,-0.94508,1.25227,0.28532,0.08358,0.35972,0.189,-0.40089,1
2.59557,-0.69678,0.99717,0.15752,-0.96527,2.04765,0.93752,0.65122,-0.48423,-1.11925,-0.59173,0.216,-0.40962,0.72133,-1.16556,-0.42779,-0.44765,-0.88954,-0.81587,-2.18729,-0.87858,0.51093,1.48594,0.03448,1.59656,-0.7005,-0.47723,-0.23137,2.02235,-4.90081,0.8108,-0.41782,0.23583,0.57033,-0.60776,-2.52664,1.1059,-0.50559,-0.49788,0.42855,0.95247,1.46324,1.05785,0.35778,-0.60973,2.24589,1.44444,1.42426,0.01695,0.36732,-1.41422,1.03703,-1.18307,0.90741,0.34736,-0.15777,-0.83671,-1.29755,0.92475,1.54563,1.65065,0.14815,-0.33587,-1.19837,0.24909,0.41405,1.1449,-0.95871,1.68026,0.05647,2.14901,-1.67708,-0.77767,-1.35342,-0.41577,1.18561,-1.49254,-0.10971,-0.06129,0.36696,-0.55785,0.52774,-1.73277,-0.04679,-0.99363,-0.99147,0.08458,0.85553,-0.90834,1.15817,-0.21617,-0.14302,0.27478,-0.38862,-1.03989,-0.4937,0.07637,0.1085,0.59334,0.47506,1
-0.67547,-0.38682,0.43447,0.37835,-0.39696,0.0078,-0.65997,0.32025,0.7854,-0.27184,2.31503,-0.91795,0.1067,0.67151,-0.89297,-1.81077,0.29659,0.87799,0.2296,0.52525,1.42022,-0.13935,0.33417,0.1077,-0.87197,-1.11219,0.31253,0.31659,3.95553,-3.37506,-0.3604,0.3136,-0.10044,-0.62027,-1.19534,-1.52421,1.85653,-0.23664,0.26325,-0.49098,2.47578,0.17858,0.44958,1.08137,-0.67546,-1.15152,0.28754,1.73357,-1.44973,-1.34416,1.4907,-0.39128,0.32257,0.09479,-1.42323,-1.54972,1.63861,0.01238,0.86666,0.1698,-0.2681,2.25663,0.09636,0.39965,0.05004,-0.67678,0.25299,1.47687,-0.23747,-1.33077,-0.09685,-1.92373,0.4349,-1.75126,0.48791,0.21364,-0.47909,-0.9273,1.14256,-0.66667,-1.47762,0.5582,-2.03584,1.26945,-1.66582,-0.65006,0.74453,0.52817,-1.6894,-1.37729,0.14166,-0.44359,-1.37861,0.95705,0.8629,-0.67714,0.16045,-0.82488,-0.17848,0.13429,1
2.7868,0.01613,-0.02572,0.17866,0.08983,0.74676,-0.03508,-0.57946,-0.09502,-0.28888,-0.22512,0.88294,-1.4463,0.03215,-1.39702,1.4455,-0.86639,0.65017,0.21379,-0.85241,-1.83159,-1.38572,0.54179,0.39668,-0.51983,0.88247,0.46528,0.10118,1.15311,-3.32706,-0.48734,-1.77436,1.01456,0.35848,-0.72339,-1.30452,0.10071,-0.09064,-1.1115,0.00917,0.10827,0.56426,-0.06868,-0.30806,0.58497,-0.29181,-1.3226,0.17428,1.50978,1.30622,-1.16357,0.69927,0.21196,0.50489,1.86963,-0.20501,0.78103,1.762,1.57759,1.22063,-0.62432,-0.3362,0.66607,1.32499,-0.72447,-1.26211,0.34026,1.0455,0.88168,-0.54027,-0.96798,1.37013,1.43835,0.7121,-0.58048,0.35194,-0.7079,0.04731,-0.0907,-1.24035,1.827,0.43992,-0.82984,1.5956,0.65742,1.60958,0.27222,0.20379,0.01607,-0.29628,0.46945,0.22883,0.95187,-0.13982,-0.90508,-0.36957,-2.62971,1.38155,1.43066,-3.05968,1
-0.01683,1.36921,-0.37993,-0.60277,0.26396,0.5396,0.92422,0.60478,1.19569,0.38439,-0.70328,-1.28263,0.76359,0.86333,0.40684,-0.78474,-1.20957,0.10716,0.2212,-0.31096,0.00903,0.79876,-0.57982,0.6494,0.06797,0.27616,-0.6139,-1.16181,4.02187,-3.78226,0.29123,0.20249,-0.85338,-0.1485,-0.06953,-0.11646,-0.40674,-0.61335,0.0429,0.64214,0.30603,-0.1794,1.21443,-0.36453,-0.24059,1.10066,-1.06369,0.47604,0.00911,0.59153,-0.62899,0.62863,-0.98053,0.35743,-1.0913,-0.24899,0.06924,-0.32664,0.02415,0.38087,0.65654,1.34398,0.71236,-0.59144,-0.06887,-1.85399,-1.79087,0.91886,0.71223,-0.32091,-0.12213,-0.97498,-1.06762,-1.73841,-4.21505,-1.1848,1.81489,0.19205,-0.12356,0.37653,0.23356,-1.12076,0.33953,-0.70337,0.5128,0.53788,1.21887,-1.13927,1.51203,0.2306,1.00161,-0.21254,0.43503,0.78034,0.2536,-0.40892,1.1507,0.89146,-0.32036,-0.35981,1
0.27165,0.41688,-0.2424,-0.99341,0.29217,-0.6918,1.23507,0.3763,-0.75441,0.15519,0.76183,-0.38074,0.67136,-0.469,-1.36762,1.0887,-0.01088,-0.01717,0.28598,1.60357,0.99543,0.70514,0.63837,-0.4352,-0.08422,-0.21897,0.37551,-1.21132,2.6121,3.53425,-0.36192,-1.35765,-1.14157,0.56509,1.10389,-1.17551,0.59885,-0.73535,0.50964,0.46494,1.50782,-0.86902,-0.58984,-0.25247,-0.04505,1.05435,1.43946,0.12195,-1.96172,-0.63312,0.32307,0.02203,0.04115,-0.10374,-0.95566,0.15509,0.80536,1.47144,-0.43194,-0.92034,0.17239,0.85161,-0.3531,1.10199,-1.80431,-2.17993,-3.04558,0.57588,-0.97264,1.24305,0.48751,-0.5263,-0.733,-0.27757,-1.41142,-0.34157,-0.70042,0.65666,0.773,-1.1399,-0.52773,-0.28836,0.55362,-1.87369,0.23877,0.8381,0.89582,-0.3447,-0.19777,-0.03282,0.98605,-0.51279,0.47513,-0.21674,0.52677,-1.92299,0.1066,-0.59703,-1.70033,0.26233,1
-0.9141,0.06874,-1.16511,1.18895,0.78175,1.08406,0.59232,0.57818,-0.4097,0.08044,-0.73878,0.53311,-1.08907,0.19253,-1.18157,1.12833,1.19495,-0.18725,0.90738,0.65901,-0.29113,0.6798,-0.98439,0.45833,-0.83984,1.1218,1.46788,-0.50833,2.88003,5.7287,0.33499,0.26706,0.52079,1.00854,1.47318,1.59408,-0.15193,-2.0451,0.56271,-1.4032,0.58028,-0.45165,-1.81583,-0.26112,-0.13579,0.51895,1.46371,-1.54379,-0.89254,1.66203,0.34026,-1.01921,0.02773,1.00729,-0.47792,0.12612,2.22235,-0.51903,-1.87868,2.11034,-0.07054,0.50091,-0.26793,0.09551,0.06314,1.11187,0.0939,-0.11021,0.33726,-1.28688,-1.63523,1.53619,-0.02319,-1.85807,-1.00258,-0.14679,-0.67159,0.07815,0.60735,-1.35946,0.91491,0.9828,1.35959,1.58822,0.24088,-0.13474,-0.60621,-0.61123,0.44689,-2.23241,0.70069,0.5186,0.41623,0.21142,-0.05228,1.11339,1.54238,1.16926,-0.5746,-1.7642,1
-1.95137,0.29419,0.75661,2.38801,0.40401,0.62937,1.5375,-1.38733,-1.77103,1.95741,-1.08388,0.00288,1.16512,0.49125,1.56028,-0.0058,-0.97395,-0.63418,-0.24724,0.67319,-0.61966,-0.8448,0.54705,1.92371,-0.41017,-2.45486,0.27785,0.33907,4.39831,-1.15821,-0.35164,0.54558,-1.56563,-0.07303,-0.93053,0.37948,-0.44683,0.11204,-0.01328,2.76507,-0.61856,0.07584,0.39386,0.66703,-1.33526,0.99238,-0.309,-1.19166,-0.97815,0.67697,-0.13808,0.7981,-0.03986,-0.4504,-1.42455,-1.72894,-0.71758,0.81824,1.18499,-0.18865,0.19152,0.41125,-1.54519,1.92157,0.25995,-0.39629,-0.7288,1.76665,-0.30815,0.08085,1.9947,0.54556,0.22295,1.0729,-0.09041,0.48884,-0.87585,1.2297,-1.06582,-0.52734,-0.48825,1.28125,-1.20029,0.47712,1.71399,1.59114,-2.92798,0.36745,-0.92537,1.20581,-0.45856,-0.99259,1.72844,0.59307,0.43093,1.31735,-0.04527,-0.27002,-0.9597,-2.16482,1
-0.31742,0.47263,1.16416,2.26552,-0.32543,-0.75606,0.9333,-0.6313,-1.00742,1.95979,0.96632,1.59227,0.27904,0.26711,2.15648,-1.80858,-0.07559,1.39142,-0.26224,-0.76966,-1.50387,0.16397,-1.13029,0.83967,0.1127,0.72538,0.30277,0.64958,1.99454,4.10404,-0.29797,0.51016,-0.76795,-0.70631,-0.47134,0.38888,1.43841,-0.42813,-0.59307,-0.06841,-0.23359,-0.35262,-0.46869,0.52276,1.36465,0.4619,-0.70017,0.81421,-1.36995,-0.11687,-0.41722,-0.86159,-0.77993,-0.38868,-0.00469,-0.00998,-0.25669,-0.28405,1.07778,0.74142,0.2999,0.48262,0.40367,-1.26021,1.26475,-0.04707,-0.80746,0.0535,0.45095,0.57949,0.43352,0.63046,-1.68044,1.13539,1.13687,0.23548,-1.10949,0.58896,-1.67425,-0.83779,-0.14981,0.77007,0.59603,-1.09588,1.00631,-2.37181,-0.30378,0.87352,-0.78139,-1.61461,0.12055,0.4833,-1.33869,-0.22307,-0.32304,-0.60464,-0.63365,0.87593,-0.52489,-1.53885,1
